"","Plant","Ref","Line1","Line2","Batch","Biomass","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","raG","raD","raS"
"ID_10047898","ID_10047898","R1","GPID_00062","260","MMS Batch 2",13.1,-0.0695337576512856,-0.0564731814714751,-0.0281074931386459,-0.00136550912361071,-0.0161678869194573,0.0619257372457328,-0.0324272585199463,0.0582911402171996,0.00850296847730513,-0.0868096794530959,1386,198836,152579
"ID_10047899","ID_10047899","R1","GPID_00175","I2_47304","MMS Batch 2",12.89,-0.0674184772450517,-0.0725956882376647,-0.0438412016407644,0.00614491599708644,-0.139139098149685,-0.0529280731923424,0.0306030393505058,-0.0011329854808835,-0.00799611926953357,0.0830194668522015,2172,164796,225290
"ID_10047900","ID_10047900","R1","GPID_00026","DVF3344|IG11693","MMS Batch 2",12.2,-0.0597237437910241,0.19321513150223,0.0631408916230817,0.00175623405238268,0.0219319298885166,-0.00499707635780467,-0.0277771200251202,-0.10915681183961,0.0029164346823723,0.0178011971226196,399,287074,97035
"ID_10047901","ID_10047901","R1","GPID_00131","RLW57420","MMS Batch 2",13.15,0.0590872035038963,-0.00787365982201001,-0.0675749384293384,0.0865021424093807,-0.0033819329537555,0.0629865866403493,0.00990099511322286,0.00714377504224487,0.0100826544375579,-0.0112414888578812,533,253007,107540
"ID_10047902","ID_10047902","R1","GPID_00216","Hedin2","MMS Batch 2",12.15,0.0761335485387969,-0.00740510943738138,0.0344566104555452,-0.0995260478186612,-0.0167532291913945,0.0306474671501507,-0.0274623698552435,0.01332931848218,-0.044599669313437,0.00518320445361327,32504,187519,167950
"ID_10047903","ID_10047903","R1","GPID_00007","DVF1977|221516","MMS Batch 2",10.96,-0.0841641235154863,0.211521545249462,0.0519108653701002,0.014215521368138,0.0202675586546387,-0.00856545991380479,-0.0205143435002327,-0.0932003838020688,0.00304536267819992,0.0178446938110217,6553,260299,131643
"ID_10047904","ID_10047904","R1","GPID_00024","DVF3340|IG115118","MMS Batch 2",11.99,-0.0712680945130008,0.198338734441017,0.055770469790316,0.011758034389566,0.0182264054938464,-0.00125879862339194,-0.0344559438811824,-0.11908915561128,0.0136092599117172,0.0233786823657422,5139,234399,127324
"ID_10047905","ID_10047905","R1","GPID_00093","CHIPEN","MMS Batch 2",12.31,-0.0529482304670457,-0.0711463681571912,-0.0434146631024621,-0.0750730290964344,0.214762570753408,-0.044254399043336,0.138950095222842,-0.0783348669290903,0.00991122727590397,-0.0253345575335875,1778,235166,124545
"ID_10047906","ID_10047906","R1","GPID_00010","DVF2129|MELANGECOTED'OR","MMS Batch 2",11.95,0.0293494122004841,-0.0553489751632998,0.113841879949076,0.0664955869586314,0.0153315622285455,0.00396296288924182,-0.00958866541902745,0.00536204229641352,-0.025358568025955,-0.0131658859280241,3958,288817,106006
"ID_10047907","ID_10047907","R1","GPID_00019","DVF280|LORRAINEKOENIGSMAKER","MMS Batch 2",12.83,0.0682321528067722,-0.0181752887834096,0.0771152845220554,-0.0831397765968439,-0.00248604155596491,0.00730524490200006,-0.0133423773795791,0.0123947162993228,-0.0024153917148706,0.0156750897438882,1505,271721,87180
"ID_10047908","ID_10047908","R1","GPID_00069","751","MMS Batch 2",13.4,0.017509358477342,-0.0336567577268971,-0.00499797284434092,-0.0346852690469128,-0.0333416874641268,0.032383576136414,-0.0243923774097115,0.0078656173164128,-0.0219179164034651,-0.00410710488501757,24589,261567,88216
"ID_10047909","ID_10047909","R1","GPID_00065","377","MMS Batch 2",13.13,-0.0816213883164564,-0.0573129830392543,-0.0309173446623743,-0.00029112300430431,-0.0441805900948565,0.0512001374782549,-0.0265853309825675,0.0166927659264799,0.00996587644144337,-0.0181051517108938,41330,221105,111644
"ID_10047910","ID_10047910","R1","GPID_00138","Karna","MMS Batch 2",12.72,0.0897164652478556,-0.000790390069987547,0.043519132655373,-0.117179560956556,-0.0147485280788049,0.0306608780085372,-0.0246953177627986,0.00541244126610079,-0.0426940145071347,0.0244035119879796,1538,264816,112668
"ID_10047911","ID_10047911","R1","GPID_00037","DVF3376|IG14201","MMS Batch 2",12.74,-0.0746528471189476,-0.0185683037106752,-0.0125914132201309,0.00837287338455995,-0.00820520925894659,0.0248503951803811,-0.022160828779452,0.0440989725512074,0.00333581610342994,-0.0135214029835265,9616,275267,107705
"ID_10047912","ID_10047912","R1","GPID_00126","NPZ17.7535","MMS Batch 2",12.6,0.05284591952359,-0.0356607764178037,0.0466122132953536,0.138465006589519,0.0129227065200215,0.00390994675609915,-0.00042624559055416,-0.00118812021068335,0.208290445939137,-0.00211409036255547,5874,230963,148849
"ID_10047913","ID_10047913","R1","GPID_00084","ALARGA","MMS Batch 2",13.78,-0.0713539115034064,-0.0914766577952059,-0.0432356518395431,-0.0173281557660502,-0.0189594182853344,0.0797636943638352,-0.0285863772013109,-0.0659444131717137,-0.0076487686842309,-0.0354857425439005,19174,266202,95646
"ID_10047914","ID_10047914","R1","GPID_00112","Alfred","MMS Batch 2",13.07,0.103596692142747,0.0446274026910711,-0.13088118219728,0.0662885223244068,0.00692934564714769,0.031202543233857,0.00488663313932436,0.00810042111284481,0.0327136158616197,0.0257954107798114,13858,242992,134206
"ID_10047915","ID_10047915","R1","GPID_00167","gelbeMarsMutante","MMS Batch 2",13.67,0.0936107277271232,0.0306292518779764,-0.071067846144707,-0.0061324886548014,0.00193449904574089,0.0557730255940961,0.0134879112448935,0.00109204060490289,0.0390403222791659,0.0596126537005996,5568,203122,95776
"ID_10047916","ID_10047916","R1","GPID_00096","LUZ_DE_OTO„O","MMS Batch 2",12.23,-0.0753616332956128,-0.0911575772827674,-0.0520123817070081,0.00105189709025595,-0.050569534550536,0.0865752225558492,-0.0559880879848169,-0.0610133828597805,-0.0075544856051255,-0.0505625169581023,2535,165958,228443
"ID_10047917","ID_10047917","R1","GPID_00116","Kristall","MMS Batch 2",12.61,0.107923221887726,0.00429830398923213,0.00715735417565087,-0.0956921431260198,-0.012197182717301,0.039152411542267,-0.023257547211838,0.00819626826073082,-0.0159836285649585,0.0210281654149468,8085,277243,97941
"ID_10047918","ID_10047918","R1","GPID_00100","PALACIO","MMS Batch 2",12.9,-0.0750849164729885,-0.0851477780456248,-0.0448403018784702,-0.00659432896021495,-0.0262230498062693,0.0608100420702899,-0.0504797869723855,-0.0749986812396688,-0.0023726522614771,-0.0025626179525898,7346,245552,143089
"ID_10047919","ID_10047919","R1","GPID_00088","ARECES","MMS Batch 2",13.27,-0.0748307970731139,-0.041781623718534,-0.020517783025463,-0.0154287047635523,-0.0294727702719772,0.0618349013582164,-0.0543397489817087,-0.0974923814032696,-0.0034617658449081,-0.0206889670069153,5924,234179,125304
"ID_10047920","ID_10047920","R1","GPID_00170","HBNr.52630","MMS Batch 2",12.76,-0.040723441814014,-0.0191097299938028,-0.00520458547438712,-0.020677610594594,-0.281185395837926,-0.143946883490289,0.31657833451445,-0.011557970765528,0.00661362937909884,-0.0398708714927346,4095,304079,73266
"ID_10047921","ID_10047921","R1","GPID_00180","IG13010","MMS Batch 2",12.56,-0.0659582599360794,-0.0295576286326719,-0.0108798797300868,0.018794892583633,-0.0501338359808213,0.0282500863171959,-0.0208430480073362,0.0283834794450493,-0.00281917249540622,-0.0205918893238542,4144,304604,66126
"ID_10047922","ID_10047922","R1","GPID_00199","V2544","MMS Batch 2",13.05,-0.0581240372032763,-0.0650233951415584,-0.0300210871608711,0.00974464641450657,-0.0785577677140871,0.0113476998250291,-0.0169911175382066,-0.000397772394489824,0.00342441823390208,0.031346190406507,1329,246852,86615
"ID_10047923","ID_10047923","R1","GPID_00051","Fanfare","MMS Batch 2",12.53,0.0937476654062375,0.0516797038973596,-0.143084472259134,0.0776067405924729,-0.00240279296557583,0.0739073886471334,0.0481523580603552,0.027706489088168,-0.135279843886573,0.0605689363275383,3243,284032,89083
"ID_10047924","ID_10047924","R1","GPID_00168","Giza402Gš","MMS Batch 2",13.46,-0.0507484292667803,-0.0253828108162984,0.0520815572124144,0.0310333168134593,0.122280743212437,-0.0104252250909345,0.0786583012554309,0.133638064013206,-0.00756302882021467,0.0350417605182335,10398,306550,73740
"ID_10047925","ID_10047925","R1","GPID_00120","Mythos","MMS Batch 2",12.21,0.0861208985878639,0.000210300665938772,0.023001216379235,-0.103727940101132,-0.0104314107280556,0.0432675718535189,-0.00722012147082744,0.011876858674642,-0.0681554237162986,0.0555331565803417,1443,194417,114974
"ID_10047926","ID_10047926","R1","GPID_00209","Divine","MMS Batch 2",13.7,0.0698073311795962,-0.0043217222893763,-0.0318051292297387,-0.0899229159701162,0.0501997770803571,-0.134932410836477,-0.0572615249343705,-0.0417032188126443,-0.074156325902786,-0.318565514264815,1416,255328,104023
"ID_10047927","ID_10047927","R1","GPID_00200","VF172-12","MMS Batch 2",12.42,-0.0214819763755577,0.160060999115343,0.0829627401294446,-0.0392035617475406,0.0207053722125008,-0.00616953840512506,-0.0196600424389274,-0.103053891724775,0.0274779119125846,0.0551231160072434,859,261039,107130
"ID_10047929","ID_10047929","R1","GPID_00194","Sel97-1","MMS Batch 2",12.99,-0.0549761945409304,-0.0695141345094114,-0.0555490489091194,0.00624439221923301,-0.0858280272561392,-0.184537121439435,-0.122146974711114,0.023177486263563,0.0178166305553874,0.263340992033797,4147,280430,100969
"ID_10047930","ID_10047930","R1","GPID_00151","Basispop.-524","MMS Batch 2",12.65,0.0848902272090259,-0.00152263453789159,0.032991931002376,-0.0939712912576199,-0.0137162866218635,0.0177162495395561,-0.0211079285009351,0.00633963996916414,-0.0341940051279065,0.0188703911689999,867,332391,53793
"ID_10047931","ID_10047931","R1","GPID_00221","Taifun","MMS Batch 2",12.31,0.0841436801611256,0.013833102361605,-0.060360832440161,-0.00390231366523158,-0.00823812685744835,0.0350381890327787,0.00512004946442148,0.0103446967325036,0.0570464834587177,-0.0113545281089587,3319,298369,92524
"ID_10047932","ID_10047932","R1","GPID_00228","130731","MMS Batch 2",12.38,-0.0625886667259853,0.0149816120141986,0.00627811094502489,0.0039775106734374,-0.0297421994429517,0.0132050909082295,-0.0119073488246444,0.0260656696227083,0.00377691778102179,-0.0185827487945757,1306,227326,144690
"ID_10047933","ID_10047933","R1","GPID_00016","DVF2516|29H.1.15.B.(1.12)1MC1.3","MMS Batch 2",12.94,0.0154136999354594,-0.0627007549520607,0.108278228072391,0.0899930207006544,0.0144558991714684,-0.00313311297009443,-0.0120724080885825,0.00381071741919431,-0.0355460993215836,-0.0312919888827723,1368,271685,97093
"ID_10047934","ID_10047934","R1","GPID_00005","DVF1599|89.13.6.1.","MMS Batch 2",12.14,0.0330753557041732,-0.0596421997965581,0.110219670425961,0.0708806950490465,0.0166166959464356,-0.00878254551636629,-0.00518011794906238,-0.0037932402299348,0.0114272157510463,-0.0174485130251781,3309,248796,119386
"ID_10047935","ID_10047935","R1","GPID_00128","NPZ17.7540","MMS Batch 2",13.19,0.067553753205711,-0.0228409152325974,-0.0017139707067656,0.138689585588287,0.00600917139588982,0.0329858185977735,0.0101570166535549,-0.0092931573261043,0.379862528775202,-0.0145279002114485,2625,238151,125690
"ID_10047936","ID_10047936","R1","GPID_00081","0T0VC(Baraca)","MMS Batch 2",13.38,-0.0231945885845766,-0.0344181947027714,-0.0380905798148473,-0.0793691235709736,0.215739718463542,-0.15058721152647,0.0944774851834094,0.067460887708208,0.0366476430405922,-0.125315640467573,21919,202225,137321
"ID_10047937","ID_10047937","R1","GPID_00152","Basispop.-762","MMS Batch 2",NA,-0.0468780347840329,-0.0129894358991896,0.00729903512480617,-0.00489883261933981,-0.0307155404912265,0.0404516048597058,-0.0296186962715763,0.0519565825137633,0.0142324559319581,-0.0198206842620539,15533,232757,107238
"ID_10047938","ID_10047938","R1","GPID_00171","HBNr42400","MMS Batch 2",12.66,-0.0347001692617027,-0.0138108412331069,0.00358986206920087,-0.0247208088960697,-0.282825265861374,-0.139730218403471,0.33704209627543,-0.00523574897163655,0.00546354832717548,-0.0486905629331946,838,201544,168353
"ID_10047939","ID_10047939","R1","GPID_00020","DVF281|MEUSE","MMS Batch 2",11.83,0.0661738989664523,-0.0137721514441542,0.075475924725101,-0.0791980808449687,-0.00742092079909156,0.0123900635402906,-0.0188010571104296,0.00537800350711027,-0.00354158680426109,0.00897519164780623,2728,323840,70349
"ID_10047940","ID_10047940","R1","GPID_00193","Peru/Karg-5","MMS Batch 2",13.57,-0.0675633089340702,-0.0772858536976941,-0.0417561468521009,0.0064145606708102,-0.134736066017208,-0.0688684025173171,0.0199982696093817,0.00657190506729725,-0.00310235178369348,0.0944509265339699,3978,288648,88844
"ID_10047941","ID_10047941","R1","GPID_00213","Fab7375","MMS Batch 2",12.99,-0.0425671901121335,0.0423590628982016,0.0544074223666322,-0.00196088241712942,-0.0268148691976604,0.0245497720174826,-0.0283287163530506,0.0349756526397166,0.0120581618020947,-0.0364864141673944,4381,260306,105606
"ID_10047942","ID_10047942","R1","GPID_00023","DVF3339|IG114963","MMS Batch 2",11.6,-0.0798738357715148,0.207443161402422,0.0562884058095347,0.0111736139784483,0.0195544405928569,-0.00402616582989283,-0.0242267901488595,-0.108909903078805,0.00810756799812573,0.0224168172699836,976,231641,164169
"ID_10047943","ID_10047943","R1","GPID_00058","Trumpet","MMS Batch 2",13.36,0.103360948026499,0.0451979266222607,-0.143578406331811,0.0742711362811565,0.0103087719073243,0.0211106868254016,0.0155179795999348,0.00671083906446831,-0.0227799079059611,-0.0265298326539581,387,246494,120476
"ID_10047944","ID_10047944","R1","GPID_00172","HBNr50580","MMS Batch 2",13.07,0.0575635631816531,-0.0128350794255519,0.0647397816569904,-0.105011373710292,-0.00966088348498249,0.00332817511083163,-0.0120844820664844,0.035907910287303,0.0323284025838154,0.0650229908808323,8185,230933,105726
"ID_10047945","ID_10047945","R1","GPID_00238","Dosha(COLL155/00-3)","MMS Batch 2",11.58,-0.0839431178767236,-0.00304712277726555,-0.0155219106606465,0.0066166605968206,-0.0254267543929438,0.0375347466731304,-0.0436049242340703,0.18728720532626,-0.00945522545086932,-0.0783685618564807,5428,222763,145650
"ID_10047946","ID_10047946","R1","GPID_00052","Fanfare","MMS Batch 2",12.82,-0.00658483318579492,-0.0919378785022069,0.0896476891263856,0.0771424402236047,-0.00104130096961015,0.0194495869124415,-0.0192097456654056,-0.000586949717440849,-0.00977117613560379,-0.058145279606518,9407,266775,86220
"ID_10047947","ID_10047947","R1","GPID_00107","VOLANTIN","MMS Batch 2",13.1,-0.0695148578086782,-0.105514084416187,-0.0444224524755762,-0.0316327596637935,0.0052796502655284,0.0854965275792363,-0.0146219704650408,-0.108721520627845,-0.0216042325326014,0.00608410924505012,57763,212258,117073
"ID_10047949","ID_10047949","R1","GPID_00117","Lynx","MMS Batch 2",12.16,0.101719967118509,0.0461507989363778,-0.139935753456055,0.0597719374109767,0.010555375891511,0.0229188909572801,0.0181329258480068,0.00320468604602777,-0.0642684785889732,-0.0390443342374842,18071,288985,88973
"ID_10047950","ID_10047950","R1","GPID_00153","Bourdon/1EP5EP1-1_1-2-1","MMS Batch 2",12.53,0.0354505855178138,-0.0601226512785372,0.104053979576335,0.0890863059508999,0.0116728961277473,-0.00463804099290193,-0.00202964683887542,-0.0100024908254658,0.0962764221272732,-0.0187298091677759,1478,286516,88686
"ID_10047951","ID_10047951","R1","GPID_00036","DVF3374|IG13943","MMS Batch 2",12.84,-0.0860363284173572,0.0560791811229503,0.0104728906998106,1.07778922332302e-05,0.0289360389653301,0.0167717804250446,0.00138268340094704,0.105007506253844,-0.00599164903117069,-0.0193548562584524,2727,226362,77611
"ID_10047952","ID_10047952","R1","GPID_00029","DVF3352|IG12010","MMS Batch 2",12.48,-0.0760298076292249,0.0789022633327142,0.0128912719808966,0.00945946189747371,0.0174900699840396,0.0107539952480525,-0.0135252042937966,-0.0219456526080152,0.0302569468469007,-0.000411701171935253,5903,254518,100235
"ID_10047953","ID_10047953","R1","GPID_00121","NPZ16.7610","MMS Batch 2",11.45,0.0865545013123472,0.0097420586123414,-0.0632537630056342,-0.0128307863043082,0.0371034601871774,-0.0163032620133974,0.00597366826845136,-0.0375118757186398,0.0113164336442729,-0.115621574669492,5653,289465,102096
"ID_10047954","ID_10047954","R1","GPID_00239","Kassa(Helsinki)","MMS Batch 2",12.72,-0.085812751192674,0.0323055849237113,-0.0066122602218854,0.0032031222385355,0.00372390697483442,0.0482766686430495,-0.0374784908602889,0.224804440843729,-0.0192579421475598,-0.099571858586426,1417,313459,35170
"ID_10047955","ID_10047955","R1","GPID_00201","ViciapaucijugaVF635","MMS Batch 2",12.63,-0.0919698860369486,0.109571549165687,0.0184387722906781,0.0130474571917628,-0.00570337754966119,0.0196035194543414,-0.044342545842086,-0.09348722183457,0.00393142328383795,0.00324319718297355,993,204830,163058
"ID_10047956","ID_10047956","R1","GPID_00214","GCN07715cf3","MMS Batch 2",12.93,0.0726887483422173,-0.0177319368407902,0.0568350908886177,-0.0908872738645757,-0.0151899670687759,0.0127287588136307,-0.0155064692486872,0.00572727334582272,0.00854258032951453,0.0181663552322848,3296,256480,134507
"ID_10047957","ID_10047957","R1","GPID_00111","BORJANA","MMS Batch 2",14.65,-0.0777080471839891,-0.0694960687995203,-0.0687975414106546,-0.0307570912756683,0.114313701386642,-0.200963084454103,-0.0200741929263741,0.0503229781310982,0.0226307245986456,0.193391181769864,5636,272019,97739
"ID_10047959","ID_10047959","R1","GPID_00108","JOYA","MMS Batch 2",13.77,-0.0696663663729519,-0.0327395408350661,-0.0259799001304796,-0.0627514788634482,0.222935218185719,-0.0257909529125598,0.160208539071533,0.108703483518891,0.0313626155554962,0.108329606267785,5106,194276,145913
"ID_10047960","ID_10047960","R1","GPID_00178","IG11204","MMS Batch 2",12.6,-0.0432622016371264,-0.0146533796443637,0.0045338112035544,-0.00737554725259673,-0.0287635723437449,0.0413589096468176,-0.0241034950581795,0.0596284092737848,0.0126546552845865,-0.0166139461247847,13940,286352,78695
"ID_10047961","ID_10047961","R1","GPID_00098","XBJ90.04-6-2-1-1 (QUIJOTE)","MMS Batch 2",13.42,-0.0729445856373979,-0.0332082709143564,-0.0209784998715606,-0.0360710020383288,0.13069128901194,-0.0113688095400353,0.0854097671158031,0.0937579112825052,0.0237652212365033,0.048983019299252,28328,166494,167453
"ID_10047963","ID_10047963","R1","GPID_00159","FAB120","MMS Batch 2",12.66,-0.0158911790933708,0.0213781689052627,0.0199997206013025,-0.0316338334860869,-0.253837841286038,-0.120744734787479,0.356802383299321,-0.0177409690485298,0.00457472084679861,-0.0910827462653127,6996,354301,38234
"ID_10047964","ID_10047964","R1","GPID_00181","ILB938/2","MMS Batch 2",12.97,-0.0586248210293584,-0.0810662989845735,-0.078400660107513,0.00580767014657884,-0.0476271098508525,-0.277962906877777,-0.176135284405387,0.0115580228500234,0.00502580359214314,0.210086910304991,2181,311543,71670
"ID_10047965","ID_10047965","R1","GPID_00011","DVF2327|SELECTIONDANSPOUILLY","MMS Batch 2",10.5,0.0307950830492061,-0.0557973478812959,0.123148661045115,0.0617503076642262,0.0137482574119098,0.00133860464536323,-0.0206776199470821,0.0141115873632333,-0.00533447755807542,-0.0165818593143325,2863,180876,204507
"ID_10047966","ID_10047966","R1","GPID_00195","Slaney/1","MMS Batch 2",12.52,0.0729196059510751,-0.0110814873012456,0.0460804428070391,-0.0940201529780902,-0.0182118234818098,0.0106678724005557,-0.00778411416498322,0.00763785415837386,-0.0144914305621922,0.0148449980631432,4833,240652,125982
"ID_10047967","ID_10047967","R1","GPID_00236","RIL184L","MMS Batch 2",12.66,0.0205932105507875,-0.031868372323968,-0.123735376674709,0.0127101613906386,0.0191135223996465,-0.365148347389831,-0.181468823068703,-0.0191596530691517,-0.00800903452971358,0.0079544430587841,3374,239062,155930
"ID_10048276","ID_10048276","R1","GPID_00157","C™teD`Or/1-1-3-1-2-1-1-2-2-3-22-2","MMS Batch 3",12.48,0.0344562331148461,-0.060025889741295,0.127149089812041,0.126855687562565,0.0278167846892694,-0.0257220295256498,-0.00113832803157307,-0.00429394103981002,-0.101924863099503,-0.0132861232472443,362,339669,39848
"ID_10048277","ID_10048277","R1","GPID_00134","Troy","MMS Batch 3",13.24,0.0703305105606832,-0.00138104866872507,-0.028724612476689,-0.0852651573380917,0.00347471480657754,-0.0152565991023788,-0.0386555485695691,-0.0145065797043231,-0.0727972083250338,-0.196287304480419,7288,260824,79806
"ID_10048278","ID_10048278","R1","GPID_00001","DVF1331|109.669","MMS Batch 3",12.44,-0.0341597953704859,-0.0510670812174019,0.0226099629494628,0.00367374022749737,-0.0318878777698338,0.0108227319888676,-0.0129978825632098,0.0257931398577861,-0.0025773448013875,0.0109057277832479,13705,224152,134318
"ID_10048279","ID_10048279","R1","GPID_00207","Aurora2","MMS Batch 3",12.51,0.0724966768753193,-0.00333760917055666,0.0388672549254485,-0.111676103887061,-0.00975545374040872,0.030173740854424,-0.0255520100285947,-0.00177653160643053,-0.053161463790856,0.02987466016916,1761,280093,100858
"ID_10048280","ID_10048280","R1","GPID_00176","I5_FAB106","MMS Batch 3",12.97,0.0224697817743615,-0.0366697310333626,0.0277610786568559,-0.0516098686545831,-0.043974154147161,0.0116098232258031,-0.00507575663537062,0.0205012035292485,0.0138135542898511,0.00306070809021395,2002,230538,53397
"ID_10048281","ID_10048281","R1","GPID_00186","L977/88/S1wnEP5-1_1-1sn!!!-1","MMS Batch 3",12.06,0.0395127306808771,-0.0572238815449251,0.122694943815862,0.196820123881386,0.0425640715621245,-0.0373401987947845,0.0293855503618333,-0.0134194796806646,-0.0921801880607827,0.0203857906093425,5856,338914,51079
"ID_10048284","ID_10048284","R1","GPID_00161","FAB237","MMS Batch 3",12.61,-0.00463289458507951,-0.0290547382271774,0.0259653360726416,-0.0328822245328069,-0.0362367648728016,0.0387612981303484,-0.0118325542563901,0.0283039043272518,0.00539703510817379,0.00183217632846575,14799,213113,134168
"ID_10048285","ID_10048285","R1","GPID_00162","FAB237rot","MMS Batch 3",12.74,0.0631616651861863,-0.0163173529898099,0.0491395647460298,-0.081020653054207,-0.00950769081756091,0.00857302493361537,-0.0197415631346001,-0.0069951350935278,0.0522675154704323,0.020527652108553,2642,276138,81403
"ID_10048286","ID_10048286","R1","GPID_00169","GLB13=F4(EP6xNixe37_stabil)","MMS Batch 3",12.7,0.0756700065744995,-0.0110915970390804,0.0272856547976349,-0.0962906003398533,-0.0142986898572924,0.0389570779235727,-0.0155052537126111,0.00444943738902417,0.0088208731437062,0.0446106590708521,4246,269498,107563
"ID_10048287","ID_10048287","R1","GPID_00184","L79/79/1EP4-1_1-3-2-2","MMS Batch 3",12.92,0.0278219457102213,-0.0601875025162966,0.125115042199606,0.163301234226548,0.0410738356712103,-0.0259102357021924,0.0227511217478203,-0.00656039595030579,-0.189666717914886,0.0185954024905692,4836,231915,136849
"ID_10048288","ID_10048288","R1","GPID_00154","BPL261","MMS Batch 3",12.86,-0.0437890382247315,0.0361990241506464,0.0182564945776861,-0.0110232538446759,-0.0168146870553875,0.0341117658593427,-0.038652836797294,-0.0356538861714122,0.0213893126995082,0.0349578101285348,524,298498,58514
"ID_10048289","ID_10048289","R1","GPID_00179","IG11903","MMS Batch 3",12.85,-0.0861420894296135,0.0585325495111527,0.00500910192503537,0.000629472456071083,0.0101845160335257,0.0396771443068085,-0.0255701777626623,0.247029219907345,-0.0204130154056825,-0.102617086839691,1121,326394,49327
"ID_10048290","ID_10048290","R1","GPID_00059","Victus","MMS Batch 3",13.15,0.101924600833332,0.0259756637236433,-0.106350721239732,0.00725155761870642,0.0260730327884727,-0.0693290746897206,-0.0151837570047587,-0.0122144260730805,-0.0740062236227854,-0.11977964553833,141,333514,66720
"ID_10048291","ID_10048291","R1","GPID_00040","DVF1327|ILB551","MMS Batch 3",13.17,-0.0803402613174923,-0.00711088328140178,-0.0118638181813665,-0.00270674494451407,0.0204090727961677,0.0259692732275443,0.0224508708091909,0.114264348913529,0.00592819497423623,-0.0217596214988078,252,302207,57764
"ID_10048292","ID_10048292","R1","GPID_00158","DUC1268(4)(1)/VC-1=1268(4)(1)-1","MMS Batch 3",13.01,0.0643338042062878,-0.0189441719675254,-0.0190869573540363,-0.0819643896446063,0.08404922243847,-0.232534572420156,-0.0636548255338241,-0.0560345145678086,-0.0125575487227373,-0.319457964976754,3994,206492,156666
"ID_10048293","ID_10048293","R1","GPID_00212","Fab7371","MMS Batch 3",12.87,-0.0443716482735866,0.0434223649233411,0.0399613289872132,0.00450479483146757,-0.0084201425509509,0.0292776839436367,-0.0357137704233374,0.104772597866034,0.00268012692119545,-0.0830876235258176,79,158657,223865
"ID_10048297","ID_10048297","R1","GPID_00082","0T0VC(Baraca)","MMS Batch 3",12.86,-0.0653972029939145,-0.0884398689440245,-0.0391418579668988,-0.00949458596925379,-0.0240674866960099,0.0641895607406776,-0.0324127659831858,-0.0595548114654608,-0.0136579309549331,-0.00436417412608951,170,199647,167317
"ID_10048298","ID_10048298","R1","GPID_00074","1114","MMS Batch 3",12.79,-0.0796600642395816,-0.0188017433483079,-0.0106908132134769,0.0107522584025744,-0.033441490791795,0.0179669006828779,-0.0245606631276774,0.0343021152024363,0.0103911058651879,-0.0194998744601343,1392,237039,99110
"ID_10048299","ID_10048299","R1","GPID_00039","DVF1289","MMS Batch 3",12.51,-0.0800240550238078,0.0593191049128924,0.0157881923201466,0.00226732634301683,-0.0089745246858304,0.00151627547130955,-0.00534062751963099,0.0566225316701276,0.00436910142486221,-0.0131561236157732,152,313968,64549
"ID_10048300","ID_10048300","R1","GPID_00002","DVF1343|PI221517","MMS Batch 3",12.47,-0.0834588172037695,0.212382577093863,0.0514355909038636,0.0134252426862464,0.0225225448434051,-0.0101663029780762,-0.0203181583479818,-0.0955333403573266,0.00301735468645354,0.018510470052671,2404,263796,117445
"ID_10048301","ID_10048301","R1","GPID_00197","Tatranskije/1","MMS Batch 3",12.46,0.0689794344615102,-0.0134724690478138,0.0318287506721509,-0.112432511763891,-0.0174663208335026,0.0275220045519946,-0.0239115261788465,0.00258348434283614,-0.0325639857554844,0.0229130457957675,6882,293866,99042
"ID_10048302","ID_10048302","R1","GPID_00119","Mallory","MMS Batch 3",13.42,0.0935418043139847,0.0502629800198768,-0.123114832820748,0.0634196754415847,-0.00271576100687409,0.0696135215107417,0.0285317676548695,0.0206373154593796,-0.0575662152690785,0.0274835872895214,9727,310571,63661
"ID_10048303","ID_10048303","R1","GPID_00141","Limbo","MMS Batch 3",12.46,0.098327763500418,0.00766139864526682,-0.0193522985695961,-0.0117963316845618,-0.0051568276481313,0.038883421677862,-0.000246971885528092,0.00548006390854878,0.138906045189303,0.0136032084941794,8817,292359,85552
"ID_10048304","ID_10048304","R1","GPID_00177","I6HBNr.49770","MMS Batch 3",13.54,-0.0655044850908343,-0.0984298087893666,-0.0558299409336574,0.0130596424707724,-0.0684326466568145,0.0896413582504092,-0.0947750533892925,-0.0849483904375521,-0.0253202539243118,-0.0769813164759729,550,304958,70277
"ID_10048305","ID_10048305","R1","GPID_00204","124097","MMS Batch 3",12.96,-0.0175913986852295,-0.0285553082922726,0.0302634685373035,-0.0269623583532573,-0.0366983713617973,0.0264164909909688,-0.0144828517271002,0.0251885086361139,0.007112801657321,0.0271730272636547,3541,323200,61729
"ID_10048306","ID_10048306","R1","GPID_00136","Zahra","MMS Batch 3",13.22,-0.0409356531135078,-0.0590270749808233,-0.0241059847596945,-0.00764244244415141,-0.0359987100370171,0.00559215834591775,-0.0453484724858792,0.0244637923267691,0.0674286038763182,0.0117678568679043,5263,341857,55518
