"","Plant","Ref","Line1","Line2","Batch","Biomass","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","alpG","alpD","alpS"
"ID_10047957","ID_10047957","R1","GPID_00111","BORJANA","MMS Batch 2",14.65,-0.0777080471839891,-0.0694960687995203,-0.0687975414106546,-0.0307570912756683,0.114313701386642,-0.200963084454103,-0.0200741929263741,0.0503229781310982,0.0226307245986456,0.193391181769864,1.07649599566448,3.35440093039494,2.33932882676548
"ID_10047959","ID_10047959","R1","GPID_00108","JOYA","MMS Batch 2",13.77,-0.0696663663729519,-0.0327395408350661,-0.0259799001304796,-0.0627514788634482,0.222935218185719,-0.0257909529125598,0.160208539071533,0.108703483518891,0.0313626155554962,0.108329606267785,1.8433638867123,2.72207618026037,1.80152270152486
"ID_10047960","ID_10047960","R1","GPID_00178","IG11204","MMS Batch 2",12.6,-0.0432622016371264,-0.0146533796443637,0.0045338112035544,-0.00737554725259673,-0.0287635723437449,0.0413589096468176,-0.0241034950581795,0.0596284092737848,0.0126546552845865,-0.0166139461247847,1.97823898337248,2.97389142626164,2.44323048323891
"ID_10047961","ID_10047961","R1","GPID_00098","XBJ90.04-6-2-1-1 (QUIJOTE)","MMS Batch 2",13.42,-0.0729445856373979,-0.0332082709143564,-0.0209784998715606,-0.0360710020383288,0.13069128901194,-0.0113688095400353,0.0854097671158031,0.0937579112825052,0.0237652212365033,0.048983019299252,2.78955393387111,3.19293695064169,2.54437337040637
"ID_10047963","ID_10047963","R1","GPID_00159","FAB120","MMS Batch 2",12.66,-0.0158911790933708,0.0213781689052627,0.0199997206013025,-0.0316338334860869,-0.253837841286038,-0.120744734787479,0.356802383299321,-0.0177409690485298,0.00457472084679861,-0.0910827462653127,1.78358240861099,2.48493001448151,1.66679066230712
"ID_10047964","ID_10047964","R1","GPID_00181","ILB938/2","MMS Batch 2",12.97,-0.0586248210293584,-0.0810662989845735,-0.078400660107513,0.00580767014657884,-0.0476271098508525,-0.277962906877777,-0.176135284405387,0.0115580228500234,0.00502580359214314,0.210086910304991,1.94065738728069,2.59470178373925,1.88493694547393
"ID_10047965","ID_10047965","R1","GPID_00011","DVF2327|SELECTIONDANSPOUILLY","MMS Batch 2",10.5,0.0307950830492061,-0.0557973478812959,0.123148661045115,0.0617503076642262,0.0137482574119098,0.00133860464536323,-0.0206776199470821,0.0141115873632333,-0.00533447755807542,-0.0165818593143325,1.7037621025825,1.81723915270478,1.77064495743326
"ID_10047966","ID_10047966","R1","GPID_00195","Slaney/1","MMS Batch 2",12.52,0.0729196059510751,-0.0110814873012456,0.0460804428070391,-0.0940201529780902,-0.0182118234818098,0.0106678724005557,-0.00778411416498322,0.00763785415837386,-0.0144914305621922,0.0148449980631432,1.83222386766884,3.22656505808447,2.97294798071501
"ID_10047967","ID_10047967","R1","GPID_00236","RIL184L","MMS Batch 2",12.66,0.0205932105507875,-0.031868372323968,-0.123735376674709,0.0127101613906386,0.0191135223996465,-0.365148347389831,-0.181468823068703,-0.0191596530691517,-0.00800903452971358,0.0079544430587841,1.9882446944381,1.77943986829676,1.64906936331036
"ID_10048276","ID_10048276","R1","GPID_00157","C™teD`Or/1-1-3-1-2-1-1-2-2-3-22-2","MMS Batch 3",12.48,0.0344562331148461,-0.060025889741295,0.127149089812041,0.126855687562565,0.0278167846892694,-0.0257220295256498,-0.00113832803157307,-0.00429394103981002,-0.101924863099503,-0.0132861232472443,3.63911575453356,2.90941966937576,1.90293066843296
"ID_10048277","ID_10048277","R1","GPID_00134","Troy","MMS Batch 3",13.24,0.0703305105606832,-0.00138104866872507,-0.028724612476689,-0.0852651573380917,0.00347471480657754,-0.0152565991023788,-0.0386555485695691,-0.0145065797043231,-0.0727972083250338,-0.196287304480419,0.960551899634182,3.092831171455,2.59391560167487
"ID_10048278","ID_10048278","R1","GPID_00001","DVF1331|109.669","MMS Batch 3",12.44,-0.0341597953704859,-0.0510670812174019,0.0226099629494628,0.00367374022749737,-0.0318878777698338,0.0108227319888676,-0.0129978825632098,0.0257931398577861,-0.0025773448013875,0.0109057277832479,1.18199472457863,3.27548468183137,3.01577100142611
"ID_10048279","ID_10048279","R1","GPID_00207","Aurora2","MMS Batch 3",12.51,0.0724966768753193,-0.00333760917055666,0.0388672549254485,-0.111676103887061,-0.00975545374040872,0.030173740854424,-0.0255520100285947,-0.00177653160643053,-0.053161463790856,0.02987466016916,3.48567237897325,2.86788751592366,2.41415781441373
"ID_10048280","ID_10048280","R1","GPID_00176","I5_FAB106","MMS Batch 3",12.97,0.0224697817743615,-0.0366697310333626,0.0277610786568559,-0.0516098686545831,-0.043974154147161,0.0116098232258031,-0.00507575663537062,0.0205012035292485,0.0138135542898511,0.00306070809021395,3.85025845327113,2.71063019415449,2.5708241567528
"ID_10048281","ID_10048281","R1","GPID_00186","L977/88/S1wnEP5-1_1-1sn!!!-1","MMS Batch 3",12.06,0.0395127306808771,-0.0572238815449251,0.122694943815862,0.196820123881386,0.0425640715621245,-0.0373401987947845,0.0293855503618333,-0.0134194796806646,-0.0921801880607827,0.0203857906093425,3.83235653203584,2.94891847554245,2.04105236956079
"ID_10048284","ID_10048284","R1","GPID_00161","FAB237","MMS Batch 3",12.61,-0.00463289458507951,-0.0290547382271774,0.0259653360726416,-0.0328822245328069,-0.0362367648728016,0.0387612981303484,-0.0118325542563901,0.0283039043272518,0.00539703510817379,0.00183217632846575,1.55296376050276,3.3136313809171,1.88210776624372
"ID_10048285","ID_10048285","R1","GPID_00162","FAB237rot","MMS Batch 3",12.74,0.0631616651861863,-0.0163173529898099,0.0491395647460298,-0.081020653054207,-0.00950769081756091,0.00857302493361537,-0.0197415631346001,-0.0069951350935278,0.0522675154704323,0.020527652108553,3.81469627368827,2.90579590971603,2.34410232278619
"ID_10048286","ID_10048286","R1","GPID_00169","GLB13=F4(EP6xNixe37_stabil)","MMS Batch 3",12.7,0.0756700065744995,-0.0110915970390804,0.0272856547976349,-0.0962906003398533,-0.0142986898572924,0.0389570779235727,-0.0155052537126111,0.00444943738902417,0.0088208731437062,0.0446106590708521,3.82458464179496,2.49923399100813,2.37748042930865
"ID_10048287","ID_10048287","R1","GPID_00184","L79/79/1EP4-1_1-3-2-2","MMS Batch 3",12.92,0.0278219457102213,-0.0601875025162966,0.125115042199606,0.163301234226548,0.0410738356712103,-0.0259102357021924,0.0227511217478203,-0.00656039595030579,-0.189666717914886,0.0185954024905692,3.85761775175507,2.9681306715851,2.30922468422677
"ID_10048288","ID_10048288","R1","GPID_00154","BPL261","MMS Batch 3",12.86,-0.0437890382247315,0.0361990241506464,0.0182564945776861,-0.0110232538446759,-0.0168146870553875,0.0341117658593427,-0.038652836797294,-0.0356538861714122,0.0213893126995082,0.0349578101285348,3.71024802303642,2.47187815252407,2.16283879300071
"ID_10048289","ID_10048289","R1","GPID_00179","IG11903","MMS Batch 3",12.85,-0.0861420894296135,0.0585325495111527,0.00500910192503537,0.000629472456071083,0.0101845160335257,0.0396771443068085,-0.0255701777626623,0.247029219907345,-0.0204130154056825,-0.102617086839691,2.97591206219823,3.20976643802977,2.20325401947924
"ID_10048290","ID_10048290","R1","GPID_00059","Victus","MMS Batch 3",13.15,0.101924600833332,0.0259756637236433,-0.106350721239732,0.00725155761870642,0.0260730327884727,-0.0693290746897206,-0.0151837570047587,-0.0122144260730805,-0.0740062236227854,-0.11977964553833,3.28425846826295,3.22057927168562,2.00292117689757
"ID_10048291","ID_10048291","R1","GPID_00040","DVF1327|ILB551","MMS Batch 3",13.17,-0.0803402613174923,-0.00711088328140178,-0.0118638181813665,-0.00270674494451407,0.0204090727961677,0.0259692732275443,0.0224508708091909,0.114264348913529,0.00592819497423623,-0.0217596214988078,3.4028339194605,2.72768553175436,1.75168970715071
"ID_10048292","ID_10048292","R1","GPID_00158","DUC1268(4)(1)/VC-1=1268(4)(1)-1","MMS Batch 3",13.01,0.0643338042062878,-0.0189441719675254,-0.0190869573540363,-0.0819643896446063,0.08404922243847,-0.232534572420156,-0.0636548255338241,-0.0560345145678086,-0.0125575487227373,-0.319457964976754,0.476572874208837,2.83752177543751,2.39928335275509
"ID_10048293","ID_10048293","R1","GPID_00212","Fab7371","MMS Batch 3",12.87,-0.0443716482735866,0.0434223649233411,0.0399613289872132,0.00450479483146757,-0.0084201425509509,0.0292776839436367,-0.0357137704233374,0.104772597866034,0.00268012692119545,-0.0830876235258176,2.74634501969757,2.3422580630942,1.81537497456899
"ID_10048297","ID_10048297","R1","GPID_00082","0T0VC(Baraca)","MMS Batch 3",12.86,-0.0653972029939145,-0.0884398689440245,-0.0391418579668988,-0.00949458596925379,-0.0240674866960099,0.0641895607406776,-0.0324127659831858,-0.0595548114654608,-0.0136579309549331,-0.00436417412608951,3.18871426934388,1.91418376698874,1.16868487801169
"ID_10048298","ID_10048298","R1","GPID_00074","1114","MMS Batch 3",12.79,-0.0796600642395816,-0.0188017433483079,-0.0106908132134769,0.0107522584025744,-0.033441490791795,0.0179669006828779,-0.0245606631276774,0.0343021152024363,0.0103911058651879,-0.0194998744601343,0.373122971262625,2.4127314896702,1.5931143799508
"ID_10048299","ID_10048299","R1","GPID_00039","DVF1289","MMS Batch 3",12.51,-0.0800240550238078,0.0593191049128924,0.0157881923201466,0.00226732634301683,-0.0089745246858304,0.00151627547130955,-0.00534062751963099,0.0566225316701276,0.00436910142486221,-0.0131561236157732,3.37752560234205,2.59596570342432,1.96390293993485
"ID_10048300","ID_10048300","R1","GPID_00002","DVF1343|PI221517","MMS Batch 3",12.47,-0.0834588172037695,0.212382577093863,0.0514355909038636,0.0134252426862464,0.0225225448434051,-0.0101663029780762,-0.0203181583479818,-0.0955333403573266,0.00301735468645354,0.018510470052671,0.41950029235121,2.777353922753,2.57063039242414
"ID_10048301","ID_10048301","R1","GPID_00197","Tatranskije/1","MMS Batch 3",12.46,0.0689794344615102,-0.0134724690478138,0.0318287506721509,-0.112432511763891,-0.0174663208335026,0.0275220045519946,-0.0239115261788465,0.00258348434283614,-0.0325639857554844,0.0229130457957675,3.80777051082205,2.32384521831019,0.753947853742783
"ID_10048302","ID_10048302","R1","GPID_00119","Mallory","MMS Batch 3",13.42,0.0935418043139847,0.0502629800198768,-0.123114832820748,0.0634196754415847,-0.00271576100687409,0.0696135215107417,0.0285317676548695,0.0206373154593796,-0.0575662152690785,0.0274835872895214,0.625443137024675,2.66723211707919,1.697057036224
"ID_10048303","ID_10048303","R1","GPID_00141","Limbo","MMS Batch 3",12.46,0.098327763500418,0.00766139864526682,-0.0193522985695961,-0.0117963316845618,-0.0051568276481313,0.038883421677862,-0.000246971885528092,0.00548006390854878,0.138906045189303,0.0136032084941794,3.83317134360831,3.08766303844337,2.5355518605754
"ID_10048304","ID_10048304","R1","GPID_00177","I6HBNr.49770","MMS Batch 3",13.54,-0.0655044850908343,-0.0984298087893666,-0.0558299409336574,0.0130596424707724,-0.0684326466568145,0.0896413582504092,-0.0947750533892925,-0.0849483904375521,-0.0253202539243118,-0.0769813164759729,3.67654367384883,2.81174334668714,2.27101952065848
"ID_10048305","ID_10048305","R1","GPID_00204","124097","MMS Batch 3",12.96,-0.0175913986852295,-0.0285553082922726,0.0302634685373035,-0.0269623583532573,-0.0366983713617973,0.0264164909909688,-0.0144828517271002,0.0251885086361139,0.007112801657321,0.0271730272636547,0.505763035337448,3.00038047981032,1.69098138681626
"ID_10048306","ID_10048306","R1","GPID_00136","Zahra","MMS Batch 3",13.22,-0.0409356531135078,-0.0590270749808233,-0.0241059847596945,-0.00764244244415141,-0.0359987100370171,0.00559215834591775,-0.0453484724858792,0.0244637923267691,0.0674286038763182,0.0117678568679043,1.15359594261072,2.87701132593753,1.13140583346886
"ID_10048307","ID_10048307","R1","GPID_00021","DVF288|POP39LARNAUD","MMS Batch 3",12.05,-0.0140890048288788,-0.00662650779046254,0.0674272388117964,0.0385093496607754,-0.0181489676401158,0.025596301828062,-0.0327025130629289,-0.0272996678648774,-0.0121996319208869,-0.0250552407386781,3.19076996947585,2.93717832787357,1.51657291136521
"ID_10048308","ID_10048308","R1","GPID_00086","ALBOLAFIA","MMS Batch 3",13.28,-0.0735857310424017,-0.0724056308130751,-0.0382425753566034,-0.0583619252566345,0.172120415014808,0.0445546733198849,0.133325765692279,-0.136233105085044,-0.00560683901726452,0.00378187444326963,2.16386252316721,3.4462630073572,2.48179537303787
"ID_10048309","ID_10048309","R1","GPID_00234","NV739-1","MMS Batch 3",11.69,-0.00207278406525967,-0.0678417711582482,0.0761169400716597,0.0617627114537916,-0.00247548831157598,0.0180883575602786,-0.0125132592445117,0.0052397682356628,-0.0170939739611154,-0.038019368921277,3.82029996145039,2.65221451701241,1.82139299232756
"ID_10048310","ID_10048310","R1","GPID_00129","NPZ17.7541","MMS Batch 3",12.69,0.0619137050987534,-0.0358814127434222,0.0318324380673191,0.148829592719094,0.0112195334241831,0.0219828827307731,0.0119142107712249,-0.00571814333632395,0.363473429587007,-0.0286709511321672,3.5216673197693,3.02304147407995,2.49635749766458
"ID_10048311","ID_10048311","R1","GPID_00106","COMENDADOR","MMS Batch 3",13.57,-0.0815468747345864,-0.105945943642155,-0.0514319966395415,-0.00817865537624382,-0.0361952696023319,0.0704984959782927,-0.0480450587343482,-0.0807387589800034,-0.0107027988678747,-0.0105353998330079,3.66709843897113,2.20552432920587,1.90726961398666
"ID_10048312","ID_10048312","R1","GPID_00110","ARRECHANA","MMS Batch 3",12.24,-0.0551895474734332,-0.0697891092490327,-0.0558908350160577,0.00628881189709543,-0.0859822153584344,-0.18473932528602,-0.122087990878488,0.0227821915342612,0.0176561596917663,0.263174154598742,3.797807837944,2.39701633538476,2.12888113642665
"ID_10048328","ID_10048328","R2","GPID_00104","709","MMS Batch 3",13.04,-0.0795741589321339,-0.0625132634580623,-0.0509765322865223,-0.0411171830417594,0.144227929586446,-0.0350612986232378,0.0788078307026455,0.0219803612708088,0.0227247054203524,0.0271675186232367,3.8151876961374,3.29155588950102,2.36427399943987
"ID_10048329","ID_10048329","R2","GPID_00133","Tiffany","MMS Batch 3",12.43,0.104543547036436,0.0351552215813025,-0.115990723578548,0.0196812176887606,0.0215781995732373,-0.0363035912241616,-0.0141148346964282,-0.00879813217149318,-0.0207086996994709,-0.139091296390987,0.259270285306905,2.96985659933244,2.36148713688358
"ID_10048330","ID_10048330","R2","GPID_00152","Basispop.-762","MMS Batch 3",12.04,-0.0468780347840329,-0.0129894358991896,0.00729903512480617,-0.00489883261933981,-0.0307155404912265,0.0404516048597058,-0.0296186962715763,0.0519565825137633,0.0142324559319581,-0.0198206842620539,1.79032804469733,3.0128641255955,2.68528219537094
"ID_10048331","ID_10048331","R2","GPID_00167","gelbeMarsMutante","MMS Batch 3",13.62,0.0936107277271232,0.0306292518779764,-0.071067846144707,-0.0061324886548014,0.00193449904574089,0.0557730255940961,0.0134879112448935,0.00109204060490289,0.0390403222791659,0.0596126537005996,0.351448843552842,2.83279594145879,1.9443784154053
"ID_10048332","ID_10048332","R2","GPID_00052","Fanfare","MMS Batch 3",12.82,-0.00658483318579492,-0.0919378785022069,0.0896476891263856,0.0771424402236047,-0.00104130096961015,0.0194495869124415,-0.0192097456654056,-0.000586949717440849,-0.00977117613560379,-0.058145279606518,3.42020942361573,2.92866219828813,2.3891011978176
"ID_10048333","ID_10048333","R2","GPID_00069","751","MMS Batch 3",12.88,0.017509358477342,-0.0336567577268971,-0.00499797284434092,-0.0346852690469128,-0.0333416874641268,0.032383576136414,-0.0243923774097115,0.0078656173164128,-0.0219179164034651,-0.00410710488501757,3.43165779524719,2.87429650322089,2.05242101946312
"ID_10048334","ID_10048334","R2","GPID_00017","DVF278|POP.MOUTIERSSAULEX","MMS Batch 3",12.11,0.0701894185456173,-0.0164682420850966,0.0702220533407856,-0.0753575277739583,-0.00350157888838489,0.00946512720531943,-0.0137862153552904,0.00684681288450629,-0.00434475597434189,0.0157115743142708,1.20041261478409,2.75411495643735,2.17455677343134
"ID_10048336","ID_10048336","R2","GPID_00187","L979/S1/1/1snEP10-1_1-4-1-2","MMS Batch 3",12.44,0.0332460380525762,-0.05937503330719,0.139263372268406,0.185625650481093,0.0427837616745901,-0.0436985753437757,0.0220422960851584,-0.0163028858097363,-0.135139348608669,0.018595993656978,0.161480190480554,2.59204244607643,2.1799928744368
"ID_10048337","ID_10048337","R2","GPID_00095","L-8","MMS Batch 3",11.6,-0.0697342095215444,-0.0894468618755721,-0.0352565371093572,-0.0065156386127591,-0.0441703043364422,0.0533719441469443,-0.0545904507438476,-0.0585723420842461,-0.00349136555588522,-0.012833051744719,3.56177076510182,2.33020498661043,1.60382474746657
"ID_10048338","ID_10048338","R2","GPID_00223","Ukko","MMS Batch 3",13.28,0.0581332522257674,-0.0127628494281286,0.0651163120719859,-0.103734298628894,-0.00994832827164658,0.00490588542024516,-0.0123980454936832,0.0357938852058691,0.0322283431597831,0.0649684610706562,0.606815873401967,3.34885817929109,2.52518743843961
"ID_10048339","ID_10048339","R2","GPID_00140","Victor","MMS Batch 3",12.27,0.0908573687514714,0.0226148734023112,-0.0763191157363306,0.0639241729604004,0.00220024902128975,0.0367044595697277,0.00642870420006338,-0.000405215738887493,0.2576297772555,0.00536427540235981,0.24276374751597,3.2744577254308,2.58795810670269
"ID_10048341","ID_10048341","R2","GPID_00120","Mythos","MMS Batch 3",11.73,0.0861208985878639,0.000210300665938772,0.023001216379235,-0.103727940101132,-0.0104314107280556,0.0432675718535189,-0.00722012147082744,0.011876858674642,-0.0681554237162986,0.0555331565803417,3.57690310609709,2.36312610722071,2.0637276516315
"ID_10048343","ID_10048343","R2","GPID_00014","DVF2378|QUASAR","MMS Batch 3",12.64,0.0336921643468748,-0.0605270816758623,0.106158681541635,0.106316306004167,0.0146296427376069,-0.0154002264806104,-0.00346900236474884,-0.0062749077525586,0.120306703895953,-0.0114815624929248,1.51838165865982,3.18200406754669,2.38970882938002
"ID_10048344","ID_10048344","R2","GPID_00222","Tina","MMS Batch 3",12.02,0.0720313596966637,-0.0206401400645551,0.0677119890689588,-0.0955296629500582,-0.00758202035452128,0.0181164165770996,-0.0198545959135182,0.00867005910669652,0.0169785491622196,0.0105969913207364,1.08305987504108,2.89796135143053,1.91716910260323
"ID_10048345","ID_10048345","R2","GPID_00022","DVF310|DULUC","MMS Batch 3",11.77,0.0700352994602691,-0.0165692747511991,0.0787125036102737,-0.0835808296334435,-0.0108771231587482,0.00739270009286548,-0.00854171206259078,0.00512416464155094,0.00257633395550694,0.0312347753472195,2.14584175259475,2.7312708533944,1.61047345328941
"ID_10048346","ID_10048346","R2","GPID_00236","RIL184L","MMS Batch 3",12.48,0.0205932105507875,-0.031868372323968,-0.123735376674709,0.0127101613906386,0.0191135223996465,-0.365148347389831,-0.181468823068703,-0.0191596530691517,-0.00800903452971358,0.0079544430587841,3.11530724696517,2.69939371595153,2.19502505326425
"ID_10048347","ID_10048347","R2","GPID_00159","FAB120","MMS Batch 3",12.57,-0.0158911790933708,0.0213781689052627,0.0199997206013025,-0.0316338334860869,-0.253837841286038,-0.120744734787479,0.356802383299321,-0.0177409690485298,0.00457472084679861,-0.0910827462653127,0.411766053517003,2.68385428235306,1.77876446520507
"ID_10048348","ID_10048348","R2","GPID_00137","Farah","MMS Batch 3",12.99,-0.0665147953199528,-0.0487298585402283,-0.0305442135266289,-0.0044744400942166,-0.0383425741436064,-0.0875043339374935,-0.10107564697106,0.0444379796283213,0.0253134989631068,0.076221292504799,3.30826505936917,3.2449877294253,2.46051168388259
"ID_10048350","ID_10048350","R2","GPID_00195","Slaney/1","MMS Batch 3",12.22,0.0729196059510751,-0.0110814873012456,0.0460804428070391,-0.0940201529780902,-0.0182118234818098,0.0106678724005557,-0.00778411416498322,0.00763785415837386,-0.0144914305621922,0.0148449980631432,3.67586061589916,3.09798287276606,2.24511061765383
"ID_10048351","ID_10048351","R2","GPID_00009","DVF2080|TYROL","MMS Batch 3",11.22,0.092367313386507,-0.0133316739014566,0.0484849400324115,-0.114811817497069,-0.0118085535514659,0.0199666562022483,-0.0208095782024673,0.00705108547100193,-0.0189353159749115,0.0110573509976497,3.87000498381094,2.80255188614128,2.02958904385096
"ID_10048352","ID_10048352","R2","GPID_00170","HBNr.52630","MMS Batch 3",12.27,-0.040723441814014,-0.0191097299938028,-0.00520458547438712,-0.020677610594594,-0.281185395837926,-0.143946883490289,0.31657833451445,-0.011557970765528,0.00661362937909884,-0.0398708714927346,3.22728179712647,2.76830723464983,1.9776863413729
"ID_10048353","ID_10048353","R2","GPID_00191","Nora38","MMS Batch 3",12.61,-0.0651547932632366,-0.096691203185289,-0.0556702766177501,0.0136713564287278,-0.0714311531519827,0.0857198133362459,-0.0898634485355043,-0.084104610488713,-0.0236869687334728,-0.0728366162740097,3.54839111043898,3.03633791466839,0.9387044922959
"ID_10048354","ID_10048354","R2","GPID_00007","DVF1977|221516","MMS Batch 3",10.86,-0.0841641235154863,0.211521545249462,0.0519108653701002,0.014215521368138,0.0202675586546387,-0.00856545991380479,-0.0205143435002327,-0.0932003838020688,0.00304536267819992,0.0178446938110217,3.82373275644772,2.09990516208456,0.676518391844536
"ID_10048355","ID_10048355","R2","GPID_00059","Victus","MMS Batch 3",12.85,0.101924600833332,0.0259756637236433,-0.106350721239732,0.00725155761870642,0.0260730327884727,-0.0693290746897206,-0.0151837570047587,-0.0122144260730805,-0.0740062236227854,-0.11977964553833,2.03081130980575,3.17153413799308,2.53011134401955
"ID_10048356","ID_10048356","R2","GPID_00205","131708","MMS Batch 3",12.65,-0.0859247801288583,0.196702663899266,0.0510256251412374,0.0146163514465678,0.0160304981989604,-0.0105888703091737,-0.0191460017798001,-0.0820260234685474,0.0059742601154284,0.0120351892889162,1.30016774381768,2.84779007965722,1.96909024860335
"ID_10048357","ID_10048357","R2","GPID_00125","NPZ17.7532","MMS Batch 3",11.97,0.0712370433110002,-0.0103191307408329,-0.0183442944167941,0.120424052533367,0.0188459683392935,0.00192345290162463,0.00915870363510964,-0.0126847577077925,0.22674079471796,-0.0700173456025264,2.50257213995591,3.21666527114833,2.47124031288284
"ID_10048358","ID_10048358","R2","GPID_00128","NPZ17.7540","MMS Batch 3",12.67,0.067553753205711,-0.0228409152325974,-0.0017139707067656,0.138689585588287,0.00600917139588982,0.0329858185977735,0.0101570166535549,-0.0092931573261043,0.379862528775202,-0.0145279002114485,3.24685573668695,2.65762040670312,1.94556432996867
"ID_10048359","ID_10048359","R2","GPID_00182","K_Tick","MMS Batch 3",11.77,0.0823874117173944,-0.00232232559023129,0.0400713996522346,-0.0945934740804011,-0.0110898567372169,0.00821463467816175,-0.0195496231795137,0.00871879459981392,0.0127043706736423,0.0331555585617631,3.27683038126982,3.06387744128007,2.59011008445789
"ID_10048581","ID_10048581","R2","GPID_00072","1067","MMS Batch 4",12.27,0.020285470052824,-0.0538873410580612,0.0526268609429594,-0.0827833095207526,-0.0304556596461192,0.0412898815883141,-0.0271249261871244,0.0106790782367577,0.0318026876313396,0.00870944741062192,2.60624438503738,2.97462526859049,1.77203515144125
"ID_10048582","ID_10048582","R2","GPID_00064","370","MMS Batch 4",NA,-0.0726292000310504,0.0131846033989989,-0.00489772649102634,0.0051241668548057,0.00195097905197611,0.0435355376527694,-0.0107248138600546,0.114487900738333,0.0144923428527224,-0.0480880286776391,2.72903117545241,3.30579697323921,2.23914740108081
"ID_10048583","ID_10048583","R2","GPID_00131","RLW57420","MMS Batch 4",13.35,0.0590872035038963,-0.00787365982201001,-0.0675749384293384,0.0865021424093807,-0.0033819329537555,0.0629865866403493,0.00990099511322286,0.00714377504224487,0.0100826544375579,-0.0112414888578812,1.37297604872565,2.69880708034969,2.05210600084676
"ID_10048584","ID_10048584","R2","GPID_00046","DVF2407|BPL261","MMS Batch 4",11.83,0.00931971275733161,-0.0487197024471797,0.0252108122369262,-0.0550802010993919,-0.0203407402088925,0.037726909509715,-0.0372010580637931,-0.029454170219645,0.0152030116818027,0.0490138766698262,2.71489401916365,2.94505734574953,1.98272070633703
"ID_10048585","ID_10048585","R2","GPID_00150","Basispop.-387","MMS Batch 4",11.56,0.0824319799256829,-0.00422230652230541,0.0443234419897458,-0.11055603739622,-0.0133385419618694,0.0250004412759506,-0.029190053194033,0.00521124262180344,-0.017560204457679,0.0171364059085638,2.59897936442361,2.54987021110289,2.20531424456213
"ID_10048586","ID_10048586","R2","GPID_00197","Tatranskije/1","MMS Batch 4",12.38,0.0689794344615102,-0.0134724690478138,0.0318287506721509,-0.112432511763891,-0.0174663208335026,0.0275220045519946,-0.0239115261788465,0.00258348434283614,-0.0325639857554844,0.0229130457957675,2.31795858875403,2.80062037891163,0.825733195207848
"ID_10048587","ID_10048587","R2","GPID_00032","DVF3360|IG13030","MMS Batch 4",11.69,-0.0885472729579236,0.0160969112606425,-0.0128710428220527,0.00836511948464862,-0.0120753852605464,0.0471012310451158,-0.035935803793142,0.200017521948756,-0.012779111538797,-0.0965625890573977,1.34443124621758,2.92580231509755,1.28166123186822
"ID_10048588","ID_10048588","R2","GPID_00202","Webo/1-1-1-10-1-2","MMS Batch 4",12.01,0.0363758857172391,-0.0556552788093551,0.12038642037152,0.108894790548436,0.015680147746514,-0.0191628355915173,0.00900321595709537,0.00320861673764061,-0.0535477091113035,-0.000869261319522899,2.43681251032081,2.64343418236508,2.31576962978905
"ID_10048589","ID_10048589","R2","GPID_00129","NPZ17.7541","MMS Batch 4",12.29,0.0619137050987534,-0.0358814127434222,0.0318324380673191,0.148829592719094,0.0112195334241831,0.0219828827307731,0.0119142107712249,-0.00571814333632395,0.363473429587007,-0.0286709511321672,0.511054012667603,3.23827080466596,2.24798124675395
"ID_10048590","ID_10048590","R2","GPID_00011","DVF2327|SELECTIONDANSPOUILLY","MMS Batch 4",11.79,0.0307950830492061,-0.0557973478812959,0.123148661045115,0.0617503076642262,0.0137482574119098,0.00133860464536323,-0.0206776199470821,0.0141115873632333,-0.00533447755807542,-0.0165818593143325,1.5674596639485,3.14266087340303,3.06150842810003
"ID_10048591","ID_10048591","R2","GPID_00065","377","MMS Batch 4",12.1,-0.0816213883164564,-0.0573129830392543,-0.0309173446623743,-0.00029112300430431,-0.0441805900948565,0.0512001374782549,-0.0265853309825675,0.0166927659264799,0.00996587644144337,-0.0181051517108938,1.70832668052409,2.84334471108576,2.63781022457699
"ID_10048592","ID_10048592","R2","GPID_00049","DVF3345|IG11695","MMS Batch 4",11.9,-0.0837248775378327,0.21126834604041,0.0520691337843423,0.015711590289982,0.0196154199180034,-0.0110085032455463,-0.0201868504023729,-0.093687948710569,0.00390525529721684,0.0172688252063992,2.80279567505064,2.34764733293223,2.3004637670647
"ID_10048593","ID_10048593","R2","GPID_00166","FAB370","MMS Batch 4",11.96,0.0847297536773607,3.2091875396906e-05,0.0263952047319628,-0.0998381119400104,-0.0214054142313314,0.0229583790861033,-0.0205533610584399,0.00213679399849028,-0.0118708038569002,0.0348212757033953,0.969886971158912,3.24226270515296,2.27005402771269
"ID_10048594","ID_10048594","R2","GPID_00073","1070","MMS Batch 4",11.68,-0.0146885425492483,-0.027321944650035,0.0200125027823809,-0.0245504992894322,-0.0339391430521086,0.0148054230988751,-0.0257715600153804,0.0132980033646428,-0.00583211229339148,-0.0127625682365544,1.79581960565952,2.63467888400531,1.83920283923636
"ID_10048595","ID_10048595","R2","GPID_00211","FAB7369","MMS Batch 4",12.48,-0.0522699831558878,0.0519582489324604,0.0494111929119107,0.00901522874995084,-0.010759685249933,0.0359840670258033,-0.040693214982297,0.0907861365181056,-0.00261062447678064,-0.0774990479396164,2.08015433318119,2.85155935740734,2.36838179246095
